epoch,train_loss,val_loss,dice_coef
1,0.6233727476426534,0.5378556707326103,0.18403250666414706
2,0.33624724075198176,0.2346477434039116,0.3561839957817823
3,0.21180794116641793,0.1725817042238572,0.5139142731284012
4,0.17498096711933614,0.1534503718071124,0.6161678365176219
5,0.1547776298597455,0.1321408590849708,0.6326055726979866
6,0.14513282060090985,0.12356468991321676,0.6249059927691674
7,0.13388987282024964,0.13065257526057608,0.6968270895052814
8,0.12857434289263828,0.12388186047182363,0.6844749257384116
9,0.11986398111496653,0.14389856751350796,0.6998651756383908
10,0.11710464605795486,0.11032642862376045,0.7266070818519819
11,0.11287238259932825,0.13345389144823833,0.7409614494737918
12,0.11152057618434941,0.10572864290545969,0.761984516172325
13,0.10516152334000384,0.11711438493255306,0.7501030167751129
14,0.10067539068737201,0.10435706037370597,0.7424170905953702
15,0.10395663191697427,0.1075122310396503,0.7573938831381332
16,0.09475733236010586,0.11441893514026613,0.7888784630916785
17,0.09198368082621268,0.1197723169975421,0.7599595103023211
18,0.09303242630724395,0.10866423148442717,0.7772440456014362
19,0.09239125922322274,0.11748260467806283,0.7753736722473655
20,0.09059634331081595,0.1087480043334996,0.7809014285890808
21,0.08994119545178754,0.12493616791770738,0.7801846556090846
22,0.0854207188689283,0.12628577452372103,0.7741813482904996
23,0.08265279693795102,0.11739839569610708,0.7791295819595213
24,0.08379313111571329,0.11158556534963496,0.793420444999348
25,0.0836401967198721,0.12567048936205752,0.7833373041328371
26,0.07876986772088068,0.11502531537895694,0.7875517801502483
27,0.0838359756661313,0.11655605595339746,0.7845919219785794
28,0.07665846418323262,0.10926371851169012,0.7855322656509428
29,0.07482128690129944,0.11571716867825564,0.7957588250994622
30,0.07345441828614899,0.11290033764260657,0.7925625516196262
31,0.07334098700167878,0.11318057030439377,0.7926319351870524
32,0.07263904074206948,0.10635336198131828,0.796236523208412
33,0.06848473429147686,0.1135585866868496,0.7949461501037385
34,0.07184797581285238,0.11980051070670872,0.7929112626948712
35,0.06725817966674055,0.10783526060335777,0.7982798674617938
36,0.06742661861436708,0.11179591096280252,0.8006523790017402
37,0.06431932555777686,0.11789119670934536,0.8022227816215736
38,0.0610673367511481,0.1171964518725872,0.7974877525205942
39,0.06543499707643474,0.11182874621932998,0.8007773295345668
40,0.06373190545876112,0.11432179699049276,0.8049257724104611
41,0.06202467718560781,0.10895687292384751,0.8091584341776239
42,0.06193332487185087,0.1118191502550069,0.8056514217993223
43,0.06103915424485292,0.11413479804554406,0.8000041901815451
44,0.061173543826277765,0.11308961772524259,0.8105117658669044
45,0.05943477453131761,0.11682992905159206,0.8047308880417922
46,0.06077922552025744,0.11443482010680087,0.8101622974418262
47,0.058811256356005155,0.11692693407702096,0.8133000576412758
48,0.05975838822445699,0.11567535558167626,0.8048100665902063
49,0.06105858204620225,0.1192409598871189,0.8069015657157155
50,0.057341305592230385,0.11565815169802483,0.805879660748603
1,0.6351139888815258,0.3156296555485044,0.19528257913887243
2,0.23808625923550647,0.17236397181238447,0.5106894500693285
3,0.17855175336201987,0.13031832490648543,0.6571096651108318
4,0.15779225614623746,0.1257696019751685,0.6279810389437004
5,0.14082061844891397,0.1292184176189559,0.6265863851367259
6,0.13358652178684008,0.11961870406355177,0.7469727163363914
7,0.12511849870392378,0.10905118914587157,0.7424046422522318
8,0.11850726766430814,0.10456074561391558,0.7202928331843815
9,0.11357759746412437,0.09919195845723153,0.740857180828046
10,0.10788492631653081,0.10038975370781762,0.7581680445231697
11,0.1042025456663923,0.10228066210235869,0.7459348709481545
12,0.09956605878213177,0.09857664065701621,0.769038493506408
13,0.09743528583667417,0.10642431080341339,0.7307402082988249
14,0.09178131162796331,0.09782980872052056,0.7644129513428805
15,0.09201453564067681,0.10023867509194782,0.7696496742849779
16,0.08401796866910181,0.10269711411425046,0.7743633539200953
17,0.0821416532566798,0.10004531421831676,0.7705298632850418
18,0.08161318840701944,0.10167338667171343,0.7800469769005326
19,0.08010684361384399,0.10087582681860242,0.7812503194505003
20,0.08124768620599872,0.10216061068432672,0.7774010296897174
