epoch,train_loss,val_loss,dice_coef
1,0.5806716313893846,0.4860005864075252,0.16595998647877766
1,0.6081836167856943,0.5206758150032589,0.1645768007068776
2,0.3452916436915775,0.20928998717239924,0.3284677534910362
3,0.21092777463386383,0.1651622306023325,0.5181615804065114
4,0.1689262885412724,0.12321032541138785,0.6076274255967177
5,0.15893554971586887,0.11834468841552734,0.5943445657760078
6,0.15041920842884257,0.10506755784153939,0.6463837193061662
7,0.14325795880110143,0.1082850304033075,0.7035451034058614
8,0.1321804569029122,0.10379600184304373,0.7117472377275994
9,0.1266228121658452,0.12635165293301856,0.6443112599901284
10,0.12658218677631386,0.09031399882265499,0.7273711746889607
11,0.11567696717252834,0.10362652199608939,0.7345875944236949
12,0.11572333100995572,0.09041370983634676,0.7549418031996208
13,0.11213952174289621,0.08655309645192964,0.7513532371097867
14,0.10867463113914291,0.08902384276900972,0.7558925757699315
15,0.10167862911768955,0.09667262573327337,0.7450650637294188
16,0.100076293800589,0.07842761906129973,0.7705372421604709
17,0.09684511558186236,0.08777600909982408,0.7554167093601075
18,0.10219552373285774,0.08999811166099139,0.756794781191631
19,0.09521137236905612,0.08191110012786729,0.768679424611656
20,0.09621942852684062,0.08843739713941301,0.7552635272819149
21,0.08824106482721919,0.10156863475484508,0.7413700175708682
22,0.08888290283812893,0.08529010734387807,0.7881462212860031
23,0.08827612570507064,0.07942108916384834,0.7755851504450353
24,0.08514734218232066,0.08842426442674228,0.7500676688911994
25,0.08142470262891097,0.09203351480620248,0.7733684197518889
26,0.08455421011760939,0.08147029408386776,0.7738316883371761
27,0.08229731993495132,0.07677024145211492,0.7729763330434273
28,0.08021610187326404,0.08625143479023661,0.7704850722877423
29,0.0751172949245079,0.08614990572844233,0.7906502404120336
30,0.07797901600384884,0.08456579915114812,0.7894643120184786
31,0.07620746113038321,0.08423270891819681,0.8029443794041182
32,0.07212108523725606,0.08122670746275357,0.7824496347754099
33,0.07230893712785603,0.08311739712953567,0.7890897977812386
34,0.0662530238117031,0.08203578681818076,0.7974254395236977
35,0.06806537693889021,0.08210890234581061,0.8020232652871546
36,0.06517513070871933,0.08009338724826064,0.8017574619734383
37,0.06725188874029855,0.08489044601363795,0.7930071050135974
38,0.06450256184011484,0.08517960788948195,0.8024928410883139
39,0.06262222276799542,0.08987082285540444,0.7915669180236315
40,0.06372332460374283,0.08690847185041223,0.8006392215332055
41,0.061017534018849295,0.08481434876365321,0.8028007214484323
42,0.06351448759007797,0.08694385838295732,0.7949227007007469
43,0.06117766107961857,0.08885122468428952,0.8021927704875607
44,0.060971502884686425,0.0887672519577401,0.8014834309680626
45,0.06040845696124242,0.08535959278898579,0.8042305556189182
46,0.05946139904181305,0.08429907560348511,0.8058376316396338
47,0.05924219012984055,0.0890488802854504,0.8015624676075692
48,0.061037133776133866,0.08645134999283723,0.8017842903067438
49,0.059748779071106324,0.08633703946002892,0.805174672800155
50,0.060519600514885336,0.08815014617783683,0.798559266044857
1,0.6561526089695329,0.3537295948375355,0.18585041743719463
2,0.24720621172417986,0.14905565864208972,0.5264065015829479
3,0.1786843589011659,0.1331665673942277,0.6077673152242562
4,0.16535583487216463,0.1075301653507984,0.7089667511596003
5,0.14450734742778412,0.10872259239355724,0.6276117199421245
6,0.1339662862109377,0.08822234482927756,0.7547849860323562
7,0.12463237448258603,0.0988451460319938,0.6955551419577402
8,0.11813876458199311,0.09007366464445085,0.7573449170260466
9,0.11029508477407145,0.0810238468376073,0.744340150191126
10,0.10938694925172955,0.08524403472741444,0.7557091630116761
11,0.10429433381832237,0.07840906151316383,0.7755877222051172
12,0.09975626079220298,0.07678276791491291,0.7738202659681523
13,0.09905202295763273,0.07908371931901484,0.7913261125988473
14,0.09275250633557637,0.07822308937708537,0.7715850872801773
15,0.09198911030981557,0.08152377503839406,0.7852643306308645
16,0.08983944800305874,0.07607439927982562,0.783551399332804
17,0.08575734995464061,0.07856996097799504,0.7796748409223926
18,0.08771878375229261,0.07906130086066145,0.7844240989886182
19,0.08261376002420348,0.08047309134042624,0.7876645917155077
20,0.07912790221789627,0.08170559686241728,0.782483918624868
